"metro_area_name","year","week","iclaimnsa"
"Des Moines",2020,27,2485
"Des Moines",2020,28,3076
"Des Moines",2020,29,2225
"Des Moines",2020,30,1705
"Des Moines",2020,31,1435
"Des Moines",2020,32,1114
"Des Moines",2020,33,1271
"Des Moines",2020,34,1102
"Des Moines",2020,35,1286
"Des Moines",2020,36,1134
"Des Moines",2020,37,1176
"Des Moines",2020,38,1478
"Des Moines",2020,39,1116
"Des Moines",2020,40,987
"Des Moines",2020,41,954
"Des Moines",2020,42,922
"Des Moines",2020,43,1029
"Des Moines",2020,44,969
"Des Moines",2020,45,1159
"Des Moines",2020,46,1310
"Des Moines",2020,47,1980
"Des Moines",2020,48,1238
"Des Moines",2020,49,2433
"Des Moines",2020,50,1557
"Des Moines",2020,51,1845
"Des Moines",2020,52,1566
"Des Moines",2021,1,1684
"Des Moines",2021,2,1546
"Des Moines",2021,3,1293
"Des Moines",2021,4,1449
"Des Moines",2021,5,1588
"Des Moines",2021,6,1644
"Des Moines",2021,7,1140
"Des Moines",2021,8,994
"Des Moines",2021,9,1098
"Des Moines",2021,10,1267
"Des Moines",2021,11,1307
"Des Moines",2021,12,1164
"Des Moines",2021,13,1780
"Des Moines",2021,14,1083
"Des Moines",2021,15,1730
"Des Moines",2021,16,950
"Des Moines",2021,17,819
"Des Moines",2021,18,872
"Des Moines",2021,19,966
"Des Moines",2021,20,1115
"Des Moines",2021,21,858
"Des Moines",2021,22,559
"Des Moines",2021,23,627
"Des Moines",2021,24,444
"Des Moines",2021,25,424
"Des Moines",2021,26,450
"Des Moines",2021,27,400
"Des Moines",2021,28,444
"Des Moines",2021,29,372
"Des Moines",2021,30,368
"Des Moines",2021,31,462
"Des Moines",2021,32,346
"Des Moines",2021,33,390
"Des Moines",2021,34,370
"Des Moines",2021,35,411
"Des Moines",2021,36,340
"Des Moines",2021,37,430
"Des Moines",2021,38,397
"Des Moines",2021,39,381
"Des Moines",2021,40,402
"Des Moines",2021,41,346
"Des Moines",2021,42,410
"Des Moines",2021,43,563
"Des Moines",2021,44,560
"Des Moines",2021,45,405
"Des Moines",2021,46,581
"Des Moines",2021,47,324
"Des Moines",2021,48,743
"Des Moines",2021,49,858
"Des Moines",2021,50,776
"Des Moines",2021,51,913
"Des Moines",2021,53,1735
"Des Moines",2022,1,1390
"Des Moines",2022,2,736
"Des Moines",2022,3,723
"Des Moines",2022,4,645
"Des Moines",2022,5,511
"Des Moines",2022,6,427
"Des Moines",2022,7,350
"Des Moines",2022,8,340
"Des Moines",2022,9,289
"Des Moines",2022,10,389
"Des Moines",2022,11,455
"Des Moines",2022,12,355
"Des Moines",2022,13,315
"Des Moines",2022,14,309
"Des Moines",2022,15,310
"Des Moines",2022,16,309
"Des Moines",2022,17,278
"Des Moines",2022,18,314
"Des Moines",2022,19,301
"Des Moines",2022,20,300
"Des Moines",2022,21,308
"Des Moines",2022,22,402
"Des Moines",2022,23,414
"Des Moines",2022,24,330
"Des Moines",2022,25,289
"Des Moines",2022,26,292
"Des Moines",2022,27,428
"Des Moines",2022,28,382
"Des Moines",2022,29,321
"Des Moines",2022,30,320
"Des Moines",2022,31,284
"Des Moines",2022,32,285
"Des Moines",2022,33,269
"Des Moines",2022,34,263
"Des Moines",2022,35,233
"Des Moines",2022,36,234
"Des Moines",2022,37,255
"Des Moines",2022,38,275
"Des Moines",2022,39,248
"Des Moines",2022,40,323
"Des Moines",2022,41,291
"Des Moines",2022,42,315
"Des Moines",2022,43,345
"Des Moines",2022,52,1136
"Dubuque",2018,1,191
"Dubuque",2018,2,153
"Dubuque",2018,3,126
"Dubuque",2018,4,91
"Dubuque",2018,5,96
"Dubuque",2018,6,139
"Dubuque",2018,7,74
"Dubuque",2018,8,63
"Dubuque",2018,9,64
"Dubuque",2018,10,72
"Dubuque",2018,11,72
"Dubuque",2018,12,53
"Dubuque",2018,13,56
"Dubuque",2018,14,67
"Dubuque",2018,15,39
"Dubuque",2018,16,65
"Dubuque",2018,17,62
"Dubuque",2018,18,53
"Dubuque",2018,19,50
"Dubuque",2018,20,86
"Dubuque",2018,21,73
"Dubuque",2018,22,63
"Dubuque",2018,23,71
"Dubuque",2018,24,69
"Dubuque",2018,25,74
"Dubuque",2018,26,52
"Dubuque",2018,27,63
"Dubuque",2018,28,57
"Dubuque",2018,29,47
"Dubuque",2018,30,134
"Dubuque",2018,31,165
"Dubuque",2018,32,71
"Dubuque",2018,33,54
"Dubuque",2018,34,42
"Dubuque",2018,35,51
"Dubuque",2018,36,66
"Dubuque",2018,37,62
"Dubuque",2018,38,35
"Dubuque",2018,39,36
"Dubuque",2018,40,44
"Dubuque",2018,41,71
"Dubuque",2018,42,57
"Dubuque",2018,43,72
"Dubuque",2018,44,51
"Dubuque",2018,45,156
"Dubuque",2018,46,136
"Dubuque",2018,47,101
"Dubuque",2018,48,221
"Dubuque",2018,49,173
"Dubuque",2018,50,150
"Dubuque",2018,51,192
"Dubuque",2018,52,333
"Dubuque",2019,1,159
"Dubuque",2019,2,210
"Dubuque",2019,3,132
"Dubuque",2019,4,151
"Dubuque",2019,5,177
"Dubuque",2019,6,75
"Dubuque",2019,7,67
"Dubuque",2019,8,78
"Dubuque",2019,9,60
"Dubuque",2019,10,80
"Dubuque",2019,11,81
"Dubuque",2019,12,85
"Dubuque",2019,13,87
"Dubuque",2019,14,127
"Dubuque",2019,15,91
"Dubuque",2019,16,104
"Dubuque",2019,17,83
"Dubuque",2019,18,56
"Dubuque",2019,19,80
"Dubuque",2019,20,53
"Dubuque",2019,21,118
"Dubuque",2019,22,60
"Dubuque",2019,23,56
"Dubuque",2019,24,70
"Dubuque",2019,25,75
"Dubuque",2019,26,110
"Dubuque",2019,27,81
"Dubuque",2019,28,62
"Dubuque",2019,29,80
"Dubuque",2019,30,224
"Dubuque",2019,31,211
"Dubuque",2019,32,70
"Dubuque",2019,33,98
"Dubuque",2019,34,56
"Dubuque",2019,35,134
"Dubuque",2019,36,40
"Dubuque",2019,37,53
"Dubuque",2019,38,52
"Dubuque",2019,39,153
"Dubuque",2019,40,66
"Dubuque",2019,41,56
"Dubuque",2019,42,72
"Dubuque",2019,43,157
"Dubuque",2019,44,162
"Dubuque",2019,45,110
"Dubuque",2019,46,213
"Dubuque",2019,47,229
"Dubuque",2019,48,105
"Dubuque",2019,49,239
"Dubuque",2019,50,158
"Dubuque",2019,51,213
"Dubuque",2019,52,339
"Dubuque",2020,1,143
"Dubuque",2020,2,238
"Dubuque",2020,3,236
"Dubuque",2020,4,96
"Dubuque",2020,5,142
"Dubuque",2020,6,137
"Dubuque",2020,7,117
"Dubuque",2020,8,77
"Dubuque",2020,9,75
"Dubuque",2020,10,87
"Dubuque",2020,11,97
"Dubuque",2020,12,1273
"Dubuque",2020,13,1909
"Dubuque",2020,14,2718
"Dubuque",2020,15,1910
"Dubuque",2020,16,1028
"Dubuque",2020,17,948
"Dubuque",2020,18,837
"Dubuque",2020,19,688
"Dubuque",2020,20,876
"Dubuque",2020,21,519
"Dubuque",2020,22,204
"Dubuque",2020,23,330
"Dubuque",2020,24,269
"Dubuque",2020,25,194
"Dubuque",2020,26,285
"Dubuque",2020,27,320
"Dubuque",2020,28,332
"Dubuque",2020,29,305
"Dubuque",2020,30,275
"Dubuque",2020,31,294
"Dubuque",2020,32,252
"Dubuque",2020,33,177
"Dubuque",2020,34,121
"Dubuque",2020,35,122
"Dubuque",2020,36,114
"Dubuque",2020,37,148
"Dubuque",2020,38,194
"Dubuque",2020,39,140
"Dubuque",2020,40,143
"Dubuque",2020,41,120
"Dubuque",2020,42,170
"Dubuque",2020,43,160
"Dubuque",2020,44,182
"Dubuque",2020,45,212
"Dubuque",2020,46,206
"Dubuque",2020,47,261
"Dubuque",2020,48,187
"Dubuque",2020,49,350
"Dubuque",2020,50,205
"Dubuque",2020,51,234
"Dubuque",2020,52,265
"Dubuque",2021,1,240
"Dubuque",2021,2,236
"Dubuque",2021,3,179
"Dubuque",2021,4,201
"Dubuque",2021,5,191
"Dubuque",2021,6,184
"Dubuque",2021,7,174
"Dubuque",2021,8,145
"Dubuque",2021,9,144
"Dubuque",2021,10,160
"Dubuque",2021,11,146
"Dubuque",2021,12,117
"Dubuque",2021,13,166
"Dubuque",2021,14,133
"Dubuque",2021,15,201
"Dubuque",2021,16,110
"Dubuque",2021,17,99
"Dubuque",2021,18,108
"Dubuque",2021,19,105
"Dubuque",2021,20,102
"Dubuque",2021,21,91
"Dubuque",2021,22,66
"Dubuque",2021,23,67
"Dubuque",2021,24,38
"Dubuque",2021,25,48
"Dubuque",2021,26,59
"Dubuque",2021,27,48
"Dubuque",2021,28,42
"Dubuque",2021,29,44
"Dubuque",2021,30,154
"Dubuque",2021,31,142
"Dubuque",2021,32,51
"Dubuque",2021,33,50
"Dubuque",2021,34,53
"Dubuque",2021,35,45
"Dubuque",2021,36,32
"Dubuque",2021,37,41
"Dubuque",2021,38,32
"Dubuque",2021,39,55
"Dubuque",2021,40,43
"Dubuque",2021,41,199
"Dubuque",2021,42,153
"Dubuque",2021,43,57
"Dubuque",2021,44,71
"Dubuque",2021,45,74
"Dubuque",2021,46,113
"Dubuque",2021,47,69
"Dubuque",2021,48,118
"Dubuque",2021,49,145
"Dubuque",2021,50,117
"Dubuque",2021,51,119
"Dubuque",2021,53,282
"Dubuque",2022,1,150
"Dubuque",2022,2,107
"Dubuque",2022,3,76
"Dubuque",2022,4,94
"Dubuque",2022,5,89
"Dubuque",2022,6,79
"Dubuque",2022,7,100
"Dubuque",2022,8,55
"Dubuque",2022,9,98
"Dubuque",2022,10,78
"Dubuque",2022,11,62
"Dubuque",2022,12,65
"Dubuque",2022,13,56
"Dubuque",2022,14,65
"Dubuque",2022,15,58
"Dubuque",2022,16,43
"Dubuque",2022,17,49
"Dubuque",2022,18,56
"Dubuque",2022,19,58
"Dubuque",2022,20,45
"Dubuque",2022,21,47
"Dubuque",2022,22,52
"Dubuque",2022,23,41
"Dubuque",2022,24,44
"Dubuque",2022,25,35
"Dubuque",2022,26,48
"Dubuque",2022,27,38
"Dubuque",2022,28,57
"Dubuque",2022,29,38
"Dubuque",2022,30,69
"Dubuque",2022,31,57
"Dubuque",2022,32,42
"Dubuque",2022,33,167
"Dubuque",2022,34,46
"Dubuque",2022,35,25
"Dubuque",2022,36,42
"Dubuque",2022,37,194
"Dubuque",2022,38,43
"Dubuque",2022,39,32
"Dubuque",2022,40,95
"Dubuque",2022,41,238
"Dubuque",2022,42,50
"Dubuque",2022,43,58
"Dubuque",2022,52,164
"El Paso",2019,1,364
"El Paso",2019,2,633
"El Paso",2019,3,682
"El Paso",2019,4,404
"El Paso",2019,5,375
"El Paso",2019,6,417
"El Paso",2019,7,338
"El Paso",2019,8,333
"El Paso",2019,9,297
"El Paso",2019,10,324
"El Paso",2019,11,315
"El Paso",2019,12,322
"El Paso",2019,13,324
"El Paso",2019,14,300
"El Paso",2019,15,394
"El Paso",2019,16,296
"El Paso",2019,17,319
"El Paso",2019,18,388
"El Paso",2019,19,321
"El Paso",2019,20,314
"El Paso",2019,21,310
"El Paso",2019,22,267
"El Paso",2019,23,376
"El Paso",2019,24,336
"El Paso",2019,25,308
"El Paso",2019,26,310
"El Paso",2019,27,294
"El Paso",2019,28,326
"El Paso",2019,29,344
"El Paso",2019,30,331
"El Paso",2019,31,392
"El Paso",2019,32,382
"El Paso",2019,33,300
"El Paso",2019,34,328
"El Paso",2019,35,326
"El Paso",2019,36,376
"El Paso",2019,37,337
"El Paso",2019,38,365
"El Paso",2019,39,347
"El Paso",2019,40,370
"El Paso",2019,41,404
"El Paso",2019,42,331
"El Paso",2019,43,349
"El Paso",2019,44,349
"El Paso",2019,45,334
"El Paso",2019,46,292
"El Paso",2019,47,375
"El Paso",2019,48,250
"El Paso",2019,49,410
"El Paso",2019,50,369
"El Paso",2019,51,375
"El Paso",2019,52,241
"El Paso",2020,1,278
"El Paso",2020,2,618
"El Paso",2020,3,388
"El Paso",2020,4,354
"El Paso",2020,5,388
"El Paso",2020,6,390
"El Paso",2020,7,363
"El Paso",2020,8,296
"El Paso",2020,9,343
"El Paso",2020,10,335
"El Paso",2020,11,293
"El Paso",2020,12,3386
"El Paso",2020,13,8562
"El Paso",2020,14,7822
"El Paso",2020,15,6569
"El Paso",2020,16,6700
"El Paso",2020,17,4616
"El Paso",2020,18,4582
"El Paso",2020,19,3732
"El Paso",2020,20,3268
"El Paso",2020,21,3107
"El Paso",2020,22,2749
"El Paso",2020,23,2234
"El Paso",2020,24,1920
"El Paso",2020,25,1845
"El Paso",2020,26,1899
"El Paso",2020,27,2301
"El Paso",2020,28,2221
"El Paso",2020,29,1969
"El Paso",2020,30,1713
"El Paso",2020,31,1455
"El Paso",2020,32,1173
"El Paso",2020,33,1378
"El Paso",2020,34,1210
"El Paso",2020,35,1398
"El Paso",2020,36,1300
"El Paso",2020,37,969
"El Paso",2020,38,934
"El Paso",2020,39,946
"El Paso",2020,40,962
"El Paso",2020,41,1022
"El Paso",2020,42,1261
"El Paso",2020,43,1414
"El Paso",2020,44,2248
"El Paso",2020,45,2163
"El Paso",2020,46,2733
"El Paso",2020,47,1367
"El Paso",2020,48,845
"El Paso",2020,49,1100
"El Paso",2020,50,903
"El Paso",2020,51,744
"El Paso",2020,52,807
"El Paso",2021,1,1223
"El Paso",2021,2,1144
"El Paso",2021,3,1077
"El Paso",2021,4,1076
"El Paso",2021,5,1028
"El Paso",2021,6,846
"El Paso",2021,7,876
"El Paso",2021,8,1002
"El Paso",2021,9,858
"El Paso",2021,10,1546
"El Paso",2021,11,1859
"El Paso",2021,12,1784
"El Paso",2021,13,2857
"El Paso",2021,14,1270
"El Paso",2021,15,1075
"El Paso",2021,16,743
"El Paso",2021,17,706
"El Paso",2021,18,556
"El Paso",2021,19,602
"El Paso",2021,20,519
"El Paso",2021,21,520
"El Paso",2021,22,460
"El Paso",2021,23,468
"El Paso",2021,24,436
"El Paso",2021,25,425
"El Paso",2021,26,517
"El Paso",2021,27,758
"El Paso",2021,28,901
"El Paso",2021,29,613
"El Paso",2021,30,524
"El Paso",2021,31,532
"El Paso",2021,32,481
"El Paso",2021,33,448
"El Paso",2021,34,437
"El Paso",2021,35,492
"El Paso",2021,36,381
"El Paso",2021,37,382
"El Paso",2021,38,505
"El Paso",2021,39,475
"El Paso",2021,40,481
"El Paso",2021,41,427
"El Paso",2021,42,379
"El Paso",2021,43,388
"El Paso",2021,44,404
"El Paso",2021,45,381
"El Paso",2021,46,415
"El Paso",2021,47,289
"El Paso",2021,48,453
"El Paso",2021,49,409
"El Paso",2021,50,371
"El Paso",2021,51,348
"El Paso",2021,53,994
"El Paso",2022,1,577
"El Paso",2022,2,543
"El Paso",2022,3,418
"El Paso",2022,4,458
"El Paso",2022,5,357
"El Paso",2022,6,331
"El Paso",2022,7,327
"El Paso",2022,8,309
"El Paso",2022,9,367
"El Paso",2022,10,349
"El Paso",2022,11,317
"El Paso",2022,12,320
"El Paso",2022,13,317
"El Paso",2022,14,434
"El Paso",2022,15,290
"El Paso",2022,16,318
"El Paso",2022,17,329
"El Paso",2022,18,364
"El Paso",2022,19,322
"El Paso",2022,20,317
"El Paso",2022,21,302
"El Paso",2022,22,263
"El Paso",2022,23,327
"El Paso",2022,24,357
"El Paso",2022,25,354
"El Paso",2022,26,393
"El Paso",2022,27,393
"El Paso",2022,28,372
"El Paso",2022,29,366
"El Paso",2022,30,362
"El Paso",2022,31,381
"El Paso",2022,32,385
"El Paso",2022,33,377
"El Paso",2022,34,361
"El Paso",2022,35,416
"El Paso",2022,36,368
"El Paso",2022,37,362
"El Paso",2022,38,336
"El Paso",2022,39,337
"El Paso",2022,40,422
"El Paso",2022,41,306
"El Paso",2022,42,383
"El Paso",2022,52,392
"Fort Wayne",2008,1,1531
"Fort Wayne",2008,2,2710
"Fort Wayne",2008,3,1056
"Fort Wayne",2008,4,728
"Fort Wayne",2008,5,1101
"Fort Wayne",2008,6,1197
"Fort Wayne",2008,7,843
"Fort Wayne",2008,8,654
"Fort Wayne",2008,10,2125
"Fort Wayne",2008,11,1666
"Fort Wayne",2008,12,810
"Fort Wayne",2008,13,1952
"Fort Wayne",2008,14,1648
"Fort Wayne",2008,15,1573
"Fort Wayne",2008,16,739
"Fort Wayne",2008,17,744
"Fort Wayne",2008,18,744
"Fort Wayne",2008,19,627
"Fort Wayne",2008,20,750
"Fort Wayne",2008,21,879
"Fort Wayne",2008,22,863
"Fort Wayne",2008,23,755
"Fort Wayne",2008,24,533
"Fort Wayne",2008,25,797
"Fort Wayne",2008,26,1205
"Fort Wayne",2008,27,2623
"Fort Wayne",2008,28,2970
"Fort Wayne",2008,30,841
"Fort Wayne",2008,31,981
"Fort Wayne",2008,32,1102
"Fort Wayne",2008,33,967
"Fort Wayne",2008,34,950
"Fort Wayne",2008,35,2668
"Fort Wayne",2008,36,1067
"Fort Wayne",2008,37,979
"Fort Wayne",2008,38,890
"Fort Wayne",2008,39,1150
"Fort Wayne",2008,40,2338
"Fort Wayne",2008,41,1280
"Fort Wayne",2008,42,1039
"Fort Wayne",2008,43,1282
"Fort Wayne",2008,44,1545
"Fort Wayne",2008,45,1717
"Fort Wayne",2008,46,1478
"Fort Wayne",2008,47,2164
"Fort Wayne",2008,48,2464
"Fort Wayne",2008,49,2390
"Fort Wayne",2008,50,2030
"Fort Wayne",2008,51,2603
"Fort Wayne",2008,52,3957
"Fort Wayne",2009,1,2986
"Fort Wayne",2009,2,3044
"Fort Wayne",2009,3,2352
"Fort Wayne",2009,4,2153
"Fort Wayne",2009,5,1710
"Fort Wayne",2009,6,1888
"Fort Wayne",2009,7,1806
"Fort Wayne",2009,8,1680
"Fort Wayne",2009,9,1776
"Fort Wayne",2009,10,3329
"Fort Wayne",2009,11,1622
"Fort Wayne",2009,12,1589
"Fort Wayne",2009,13,1664
"Fort Wayne",2009,14,1768
"Fort Wayne",2009,15,1518
"Fort Wayne",2009,16,1365
"Fort Wayne",2009,17,1197
"Fort Wayne",2009,18,1348
"Fort Wayne",2009,19,3054
"Fort Wayne",2009,20,1425
"Fort Wayne",2009,21,1335
"Fort Wayne",2009,22,1322
"Fort Wayne",2009,23,1693
"Fort Wayne",2009,24,1192
"Fort Wayne",2009,25,1009
"Fort Wayne",2009,26,1037
"Fort Wayne",2009,27,2153
"Fort Wayne",2009,28,1814
"Fort Wayne",2009,29,1416
"Fort Wayne",2009,30,1115
"Fort Wayne",2009,31,939
"Fort Wayne",2009,32,892
"Fort Wayne",2009,33,778
"Fort Wayne",2009,34,907
"Fort Wayne",2009,35,798
"Fort Wayne",2009,36,692
"Fort Wayne",2009,37,503
"Fort Wayne",2009,38,713
"Fort Wayne",2009,39,665
"Fort Wayne",2009,40,790
"Fort Wayne",2009,41,1062
"Fort Wayne",2009,42,1851
"Fort Wayne",2009,43,753
"Fort Wayne",2009,44,722
"Fort Wayne",2009,45,835
"Fort Wayne",2009,46,806
"Fort Wayne",2009,47,897
"Fort Wayne",2009,48,1224
"Fort Wayne",2009,49,1123
"Fort Wayne",2009,50,1071
"Fort Wayne",2009,51,1021
"Fort Wayne",2009,52,1661
"Fort Wayne",2010,1,1851
"Fort Wayne",2010,2,1589
"Fort Wayne",2010,3,1103
"Fort Wayne",2010,4,818
"Fort Wayne",2010,5,683
"Fort Wayne",2010,6,751
"Fort Wayne",2010,7,782
"Fort Wayne",2010,8,669
"Fort Wayne",2010,9,718
"Fort Wayne",2010,10,690
"Fort Wayne",2010,11,737
"Fort Wayne",2010,12,497
"Fort Wayne",2010,13,630
"Fort Wayne",2010,14,620
"Fort Wayne",2010,15,1935
"Fort Wayne",2010,16,681
"Fort Wayne",2010,17,499
"Fort Wayne",2010,18,534
"Fort Wayne",2010,19,505
"Fort Wayne",2010,20,495
"Fort Wayne",2010,21,546
"Fort Wayne",2010,22,476
"Fort Wayne",2010,23,528
"Fort Wayne",2010,24,677
"Fort Wayne",2010,25,513
"Fort Wayne",2010,26,508
"Fort Wayne",2010,27,692
"Fort Wayne",2010,28,1031
"Fort Wayne",2010,29,742
"Fort Wayne",2010,30,622
"Fort Wayne",2010,31,531
"Fort Wayne",2010,32,496
"Fort Wayne",2010,33,458
"Fort Wayne",2010,34,447
"Fort Wayne",2010,35,402
"Fort Wayne",2010,36,416
"Fort Wayne",2010,37,420
"Fort Wayne",2010,38,468
"Fort Wayne",2010,39,416
"Fort Wayne",2010,40,617
"Fort Wayne",2010,41,864
"Fort Wayne",2010,42,664
"Fort Wayne",2010,43,571
"Fort Wayne",2010,44,645
"Fort Wayne",2010,45,615
"Fort Wayne",2010,46,1909
"Fort Wayne",2010,47,762
"Fort Wayne",2010,48,1046
"Fort Wayne",2010,49,977
"Fort Wayne",2010,50,846
"Fort Wayne",2010,51,813
"Fort Wayne",2010,52,1109
"Fort Wayne",2011,1,1662
"Fort Wayne",2011,2,2747
"Fort Wayne",2011,3,1071
"Fort Wayne",2011,4,667
"Fort Wayne",2011,5,577
"Fort Wayne",2011,6,559
"Fort Wayne",2011,7,564
"Fort Wayne",2011,8,481
"Fort Wayne",2011,9,408
"Fort Wayne",2011,10,485
"Fort Wayne",2011,11,430
"Fort Wayne",2011,12,445
"Fort Wayne",2011,13,425
"Fort Wayne",2011,14,516
"Fort Wayne",2011,15,824
"Fort Wayne",2011,16,599
"Fort Wayne",2011,17,575
"Fort Wayne",2011,18,686
"Fort Wayne",2011,19,589
"Fort Wayne",2011,20,491
"Fort Wayne",2011,21,589
"Fort Wayne",2011,22,441
"Fort Wayne",2011,23,468
"Fort Wayne",2011,24,506
"Fort Wayne",2011,25,522
"Fort Wayne",2011,26,452
"Fort Wayne",2011,27,704
"Fort Wayne",2011,28,1347
"Fort Wayne",2011,29,867
"Fort Wayne",2011,30,558
"Fort Wayne",2011,31,542
"Fort Wayne",2011,32,470
"Fort Wayne",2011,33,427
"Fort Wayne",2011,34,435
"Fort Wayne",2011,35,465
"Fort Wayne",2011,36,641
"Fort Wayne",2011,37,504
"Fort Wayne",2011,38,454
"Fort Wayne",2011,39,423
"Fort Wayne",2011,40,574
"Fort Wayne",2011,41,637
"Fort Wayne",2011,42,450
"Fort Wayne",2011,43,622
"Fort Wayne",2011,44,687
"Fort Wayne",2011,45,596
"Fort Wayne",2011,46,2893
"Fort Wayne",2011,47,702
"Fort Wayne",2011,48,935
"Fort Wayne",2011,49,915
"Fort Wayne",2011,50,937
"Fort Wayne",2011,51,705
"Fort Wayne",2011,52,2904
"Fort Wayne",2011,53,1610
"Fort Wayne",2012,1,1366
"Fort Wayne",2012,2,898
"Fort Wayne",2012,3,630
"Fort Wayne",2012,4,704
"Fort Wayne",2012,5,627
"Fort Wayne",2012,6,498
"Fort Wayne",2012,7,419
"Fort Wayne",2012,8,453
"Fort Wayne",2012,9,470
"Fort Wayne",2012,10,445
"Fort Wayne",2012,11,428
"Fort Wayne",2012,12,389
"Fort Wayne",2012,13,395
"Fort Wayne",2012,14,1303
"Fort Wayne",2012,15,494
"Fort Wayne",2012,16,438
"Fort Wayne",2012,17,2503
"Fort Wayne",2012,18,631
"Fort Wayne",2012,19,483
"Fort Wayne",2012,20,489
"Fort Wayne",2012,21,400
"Fort Wayne",2012,22,520
"Fort Wayne",2012,23,584
"Fort Wayne",2012,24,468
"Fort Wayne",2012,25,440
"Fort Wayne",2012,26,438
"Fort Wayne",2012,27,879
